,Unnamed: 0,Unnamed: 1,SON ETİKET,Unnamed: 3
8126,Row1322,"Yukarıdaki paylaşımı okuyan kişi, 19. yy ingiliz yazarı olsaydı şöyle bir espri yapardı bence;
""Boncukları aramaya devam ediniz Hanfendi""
Ya bir Fransız?;
""Bulamıyor olmanız onların orada olmadığı anlamına gelmez.""
Rus;
Aradığınız şey, bulduğunuz şeyle aynı olmayabilir.
;)",hiçbiri,
8127,Row1383,5 senede duvara kdv anlatsam yalayıp yutardı ama rus belalımdan hala “can I ask you what is payable and deferred position?” diye soru geliyor. moskova ofis önünde yazar kasa fırlatmalı eylem yapmaya çok yakınım.,hiçbiri,
8128,Row1409,"❝Putin'in bir katil olduğu iddiasında bulunan Joe Biden, Rusya'nın tamamına saldırmaktadır❞ 

Rus Meclis Sözcüsü Volodin'den Biden'a tepki https://t.co/KrqEZyaDJR https://t.co/hzO7xowCKp",hiçbiri,
8129,Row1418,"#SONDAKİKA
Rus Devlet Duması Başkanı: Biden’ın Putin’e saldırısı Rusya’ya yönelik bir saldırıdır https://t.co/DkH9Qix13f",hiçbiri,
8130,Row1426,"Azerbaycan da öğrencilerim 70-80% ingilizceyi ana dil yetkisinde biliyor, rus dili zaten nerdeyse 99% kişi biliyor.

Ne bu abartı yani millet uzaya çıkmış bunlar tapındıkları oyuncu ingiliceyi biliyor diye hava atıyorlar kendi akıllarınca  kdkdkd https://t.co/N7ns7yOnEp",hiçbiri,
8131,Row1428,Kendi fotolarınla niye slayt yapıp rus mafya müzikleri koyuyosun amın feryadııı .,saldırgan,
8132,Row1435,"ABD Başkanı Biden: Putin, seçimlere karıştığı için bedelini ödeyecek, bence Rus lider bir katil https://t.co/MwDw7iaSTF",hiçbiri,
8133,Row1442,"Mardin, Rus Turistlerin Yeni Gözdesi Olacak
https://t.co/I5nIDKe9Zz https://t.co/iutEycIhe3",hiçbiri,
8134,Row1457,Rus Piyasaları Biden’ın Açıklamalarının Ardından Negatif Seyrediyor https://t.co/SOV03Z0Ynj,hiçbiri,
8135,Row1468,Fizyoloji dersi mi görüyorum yoksa kırgız rus fizyoloji tarihi mi görüyorum 65 sayfa tarih slaytı ne ya,hiçbiri,
8136,Row1490,"ABD Başkanı Joe Biden'den, Rus lider Putin'e açık tehdit;
""Putin, ABD seçimlerine karıştı. O bir katil ve Moskova bunun bedeli yakın zamanda ödeyecek, göreceksiniz."" https://t.co/RpS4YqDOcu",hiçbiri,
8137,Row1498,Annesi rus olan 2000 kızları üzmeyin ben bir tane tanıyorum sevin onları çok kalp 🙏🙏🙏🥰😍,hiçbiri,
8138,Row1500,Bir kere rus bir astronotla uzaya çıkıp geri soyuzla atmosferden geçerek mahalleye indim https://t.co/zlfxZnYBK7,hiçbiri,
8139,Row1506,"#Kırımdaki ayrlıkçı Rus mahkemesi, Kırım Tatar Türklerinin anadillerini konuşmalarını yasaklandı. Dört Kırım Tatarı, tercümanın yardımıyla anadilleri Kırım Tatarca ifade verme imkânından mahrum bırakıldı ve duruşma salonundan çıkarıldı. https://t.co/E1EBp91gRg",hiçbiri,
8140,Row1527,rus rublesi gibiyiiiim hiç bahaar yasamadıım,hiçbiri,
8141,Row1530,"#17Mart1922 | #SporunKalbiSendeAtar

Fenerbahçeli İlhami Polater Türk güreşseverleri minder güreşine ve grekoromen stiline ısındıran ilk sporcuydu. 

Polater’in 17 Mart 1922’de Beyoğlu’ndaki Sailors Kulübünde bir Rus şampiyonunu 3 dakikada tuş etmesi büyük heyecan uyandırdı.",hiçbiri,
8142,Row1537,"Biden, Putin için katil dedi. Rus rublesi anında %1 eridi, eriyor. ABD, güçlü Rusya istemiyor ki bölge ülkelerine söz geçirebilsin!

Rusya ise ABD’yi kontrol etmek istiyor. Gizliden gizliye müdahaleler var. Yakın gelecekte işler çığırından çıkmaz umarım..",hiçbiri,
8143,Row1583,"NE Mutlu Türk'üm Diyene 
Alman'a Alman 
Rus'a Rus 
İngiliz'e İngiliz 
Fransız'a Fransız 
Japon'a Japon 
Arap'a Arap diyor da 
Sadece Türk'ten rahatsız oluyor.
Türk'e Türk diyemiyor.

Andımız'ı yasaklamaya çalışmalarının sebebi bu",hiçbiri,
8144,Row1597,Ulan Rus sayfalarına düşmüşüm ünlü olmuşum ya UrazKa sağolsun fndndbvvvbjhg https://t.co/dKEXXzEVaP,hiçbiri,
8145,Row1618,Rus savaş gemisi ‘Vyshniy Volochek’ Çanakkale Boğazı’ndan geçti (VİDEO) https://t.co/ysOIJPalbW @bogazmedya aracılığıyla,hiçbiri,
8146,Row1624,"Adana'da evlenmelerine izin verilmeyen gençler, dört katlı evin çatısından el ele tutuşup atlamış. Yemin ediyorum çok kral hareket. Geçen de 80 yaşındaki adamın bankta otururken tabancayla intiharını çok şık bulmuştum. Bu konuda çok kültürüm yok ama Rus romanı havası vermiyor mu?",hiçbiri,
8147,Row1626,ben eskiden gaz maskesinden korkuyodum bakamıyodum. son aylarda rus videoları izleyince alışmışım artık baktım da korkmuyorum cmsöşxşsckks,hiçbiri,
8148,Row1653,#SONDAKİKA Rusya: Rus Devlet Duması Başkanı: Biden'in açıklamaları iktidarsızlık ve tüm Ruslara hakarettir,hiçbiri,
8149,Row1674,"""Obama ile Putin'in, 29 Eylül 2015 günü gerçekleşen görüşmesinde Suriye konusu ele alındı. Bu görüşme meyvelerini hemen verdi. Ve 30 Eylül 2015’de Rusya Federasyonu Konseyi, Putin’in Rus hava kuvvetlerinin Suriye’de kullanılması yönündeki isteğini oybirliğiyle kabul etti."" * https://t.co/JxYQBt1WQ2",hiçbiri,
8150,Row1692,"ABD Başkanı Biden, Rus Devlet Başkanı Putin'in seçimlere müdahalesi iddiasına yönelik olarak ""Katil, bedelini ödeyecek"" ifadesini kullandı.

#Biden  #putin",hiçbiri,
8151,Row1712,"Rus YouTuber, Valheim'da 400 Metrelik Eyfel Kulesi İnşa Etti [Oyun İçi FPS 0'a Düştü] Bir YouTuber, fazlaca boş vakti olduğunu düşünmüş olacak ki dünyanın en ünlü yapılarından Eyfel Kulesi'ni, Valheim'da yeniden inşa etti. Yapıda öylesine çok parça bul... https://t.co/TTjWAvkouf https://t.co/xdhcQ54FNQ",hiçbiri,
8152,Row1722,"Bunu Kadirov söylese şimdi küfürün kafirin milyon çeşidi havada uçardı. Rus Genelkurmay Başkanı, zararsız bir Tuva Türk kökenli söyleyince pek oralı olunmuyor... https://t.co/vOtu4doLoe",hiçbiri,
8153,Row1739,"ABD Başkanı Joe Biden, Rusya Devlet Başkanı Putin'in katil"" olduğunu ve ABD seçimlerine müdahale ettiği için ""bedel ödeyeceğini"" söyledi. Bu açıklamanın ardından Rus rublesi ve borsası değer kaybetti. https://t.co/Q1JsKX3uGP",hiçbiri,
8154,Row1758,Aga ben TSK da dagci komando olarak yaptim askerligimi birde Rus ordusunda mi yapacam aq neyim ben Ortaçagın ücretli haçlı Şövalyesimiyim de ikamet ettigim her ülke için asker olayim https://t.co/Mc7zYUzXDQ,saldırgan,
8155,Row1785,"Rus Askeri Üsleri
02 Haziran 2020 https://t.co/bjWHm0WwIN",hiçbiri,
8156,Row1823,Ortadoğu’daki Rus stratejisinin çeşitli formülleri https://t.co/1PfF9w3QSG,hiçbiri,
8157,Row1868,"Türk dünyasının yeni işgaller yaşamaması, Türk birliğinin kurulabilmesi için Türk - Rus işbirliği hatta ittifakı hayati öneme sahiptir.

(Bu kapsamda görüşümü fırsat buldukça anlatmaya çalışacağım)",hiçbiri,
8158,Row1910,Oy benim rus yiğidim... https://t.co/pixuqFyyNZ,hiçbiri,
8159,Row1922,"6- Siyon Katır Bölüğü.!!
Mehmetçik kan ve ateş içerisinde vatanını savunurken, karşısındaki müttefik güçler arasında tuhaf bir birlik de vardı: Siyon Katır Bölüğü.!

Bölüklerin kuruculuğunu Joseph Trumpeldor ve Ze’ev Jabotinsky adında iki Rus Yahudi’si yaptı.",hiçbiri,
8160,Row1933,"ABD başkanı Biden Rus lider Putin için onun bir katil olduğunu düşünüyorum.
Yakında bedel ödeyecek dedi.",hiçbiri,
8161,Row1971,"#Önemli 

SURİYE BASINI - Rus Gazetesi: Hizbullah Moskova'ya Esad'ın Kaderini Soruyor.

NOTUM; Esad tedavi için Rusya’daydı.
Rusya Esad’ın kaderi konusunda taviz vermeye hazır olabilir mi?

Bence ihtimal dahilinde.

Her şey çok hızlı.. takip bile zor. https://t.co/n9o8xOlw5d",hiçbiri,
8162,Row2035,"Ukrayna’nın Rusya Maslahatgüzarı Vasiliy Pokotilo, Rusya Dışişleri Bakanlığı’na çağrıldı. Pokotilo’ya Kiev’deki Rus diplomatlara karşı yürütülen provokatif eylemlerle ilgili Rusya’nın protestosu iletildi. https://t.co/cGZq9wB8tB",hiçbiri,
8163,Row2042,"Biden Rus lidere katil demiş, sanki kendileri sütten çıkmış ak kaşık.",hiçbiri,
8164,Row2068,"Rus piyasalarına Biden etkisi!
https://t.co/DdSZLaZyqp",hiçbiri,
8165,Row2080,Gönder o zaman uçak gemisi görev grubunu Karadeniz ve Baltık denizine. Yok et Rus donanmasını. https://t.co/apbuvQYmof,hiçbiri,
8166,Row2113,"Kültür ve Turizm Bakan Yardımcısı Nadir Alpaslan, Türkiye ve Rusya arasındaki ilişkilerde turizmin oldukça önemli bir yer tuttuğuna ilişkin değerlendirmelerde bulundu. 
 https://t.co/DfTRP5jZwC https://t.co/d7uLFLP9Fj",hiçbiri,
8167,Row2115,"Noldu acaba Rus borsası ,,, çakıldı mı...bizim borsa satış yedi,, bilhassa gamular...",hiçbiri,
8168,Row2116,"Başkanı #Biden, Rusya'ya dehşet bir savaş açtı. @JoeBiden , ""Bence Rus lider #Putin bir katil"" dedi..",hiçbiri,
8169,Row2126,bu rus romani okuyasam ve erkek karakter geviyosa aklimdan bu sekilde birileri geciyo artik bunun aynisi gecicek https://t.co/RQ9LToJKO5,hiçbiri,
8170,Row2129,RUS RUBLESİ DOLAR KARŞISINDA ABD BAŞKANI BİDEN'IN AÇIKLAMALARININ ARDINDAN %1.2 DEĞER KAYBIYLA 73.71'DEN İŞLEM GÖRÜYOR✍️,hiçbiri,
8171,Row2134,"🇹🇷 Guess these Eurovision 2021 song titles in Turkish:

Sesler
Haritalar
Beni Serbest Bırak
Son Dans
Rus Kadın
Ben Nefret Hissetmiyorum https://t.co/dibumD703J",hiçbiri,
8172,Row2140,İşte beklenen Amerika ve Rus ilişkileri... https://t.co/1HrT0JCbbm,hiçbiri,
8173,Row2158,"Beyaz Saray Ulusal İstihbarat Kurulu Raporu; ""Putin yönetimi Biden’ın Başkan seçilmesini Rusya  için  zararlı gördü, aleyhine faaliyetlerde bulundu. Rus karşıtı bazı politikalarına rağmen Trump ' ın tekrar seçilmesini tercih etti.""",hiçbiri,
8174,Row2187,"Rus piyasaları Biden'ın açıklamalarının ardından negatif seyrediyor✍️

Rus rublesi ve borsası, ABD Başkanı Joe Biden'ın Rusya Devlet Başkanı Vladimir Putin'in ABD seçimlerine müdahale ettiği gerekçesiyle ""bedel ödeyeceğini"" söylemesinin ardından değer kaybetti.",hiçbiri,
8175,Row2218,Bir cacık olmaz 🙅‍♂️; sadece Rus rublesi değer kaybeder https://t.co/d8oJdTJzoG,hiçbiri,
8176,Row2233,"#AB Komisyonu, 'Dijital Yeşil Sertifika' önerisini açıkladı
-Aşı tek kriter değil. Aşı+PCR testi+antikor düzeyi
-EMA onaylı aşılar otomatik olarak kabul edilecek
-İsteyen AB ülkesi EMA onayı olmayan aşılara da (Rus+Çin) sertifika verebilecek. Vermeyenlerin tanıması zorunlu değil. https://t.co/6HmPU9W91U",hiçbiri,
8177,Row2234,Rus Robot şirketi hiper-gerçekçi insansı robotlar geliştiriyor - Rusya'da bir robotik şirketi hiper-gerçekçi insansı robotların geliştirilmesi için araştırma merkezi kurdu. https://t.co/HjCI2rnjjm,hiçbiri,
8178,Row2278,Bende aslında 1.90 boyunda sarışın bir rus mankenim ama kendimi gizliyorum belli etmiyorum. https://t.co/QOWjNkrj2t,hiçbiri,
8179,Row2280,"#Biden'in #Putin'e ""o bir katil, bedelini ödeyecek"" demesinin hemen ardından Rus rublesi Amerikan doları karşısında 10 dakika içinde %1.25 değer kaybetti.",hiçbiri,
8180,Row2296,"ABD Başkanı J. Biden, Rusya Devlet Başkanı V. Putin'e yönelik ""Putin'in bir katil olduğunu düşünüyorum"" diyerek, Putin'in ABD seçimlerine karışmanın bedelini ödeyeceğini söyledi. 
Açıklamanın ardından Rus rublesi dolar karşısında %1'i aşan kayıp yaşadı.
Ortalık ısınıyor!",hiçbiri,
8181,Row2305,"Bakalım türkiye hakkında sert açıklama yapacaklar mı...

Rus parası nasibini aldı..

Abd mart ayını sever... kedi gibi...

Stoplar unutulmasın ne olur ne olmaz https://t.co/9gmM557X87",hiçbiri,
8182,Row2326,"Güney Kıbrıs, AB’nin ilaç otoritesi onaylarsa 50 bin doz Rus Sputnik V aşısı satın alacak https://t.co/TfUm8vHPgN",hiçbiri,
8183,Row2344,"NATO’ya bağlı İspanyol savaş gemisi  Méndez Núñez'in Kuzey Denizi'ne girdiği bildirdi. 

Rus ordusu gemiyi takip ediyor",hiçbiri,
8184,Row2348,Bu yaptıklarıniza inanmıyorum.  Rus milli eğitim başkanı tek vaka kalana kadar uzaktan eğitim ile devam edicez demiş. Ya siz okulu açmayı geçtim sınav yapıyorsunuz ve asla okulda sosyal mesafe yok?  #ZKusagiKatliamiDursun,hiçbiri,
8185,Row2349,abd rusya basbakaninin putinin katil oldugu iftirasiyla ortaligi karistiracak rus turk iyi iliskikerini hazmeddmuyen biden kahpesi satasacak yer ariyor bir katil ariyorsa donup bir kendilerine baksin muslumanlarin katili abd ve hukumete gelenler deyilmi,saldırgan,
8186,Row2363,şimdi rus borsasında para çıkışı olur gündem değişti bu çıkışın bize etkisi olur,hiçbiri,
8187,Row2386,Rus Orehovo-Zuyevo gemisi Akdeniz'de göreve başladı https://t.co/ESFcNNPOMn,hiçbiri,
8188,Row2428,"Hangi dostunuzdan yana olacağız?

ABD Başkanı Joe Biden, Rusya'ya adeta savaş açtı. Biden, ""Bence Rus lider bir katil"" dedi.

Bu gecede uyuyamaz oofffff oooofffffff
.",hiçbiri,
8189,Row2437,"Dikkat edilmesi gereken bir haber Bu Haber sonrasi Rus parasi Ruble dolar karşısında değer kaybetti.

Ytd. https://t.co/GQC2p5swmm",hiçbiri,
8190,Row2438,"Rusya Almanya'yı, Rus devlet televizyonu RT'nin Almanya’daki faaliyetlerini engellemekle suçladı. Moskova engellemelerin sürmesi halinde Rusya'da çalışan Alman gazetecilere de benzer kısıtlamalar getirileceğini bildirdi. https://t.co/nUw6C65v1r #NATO #ABD",hiçbiri,
8191,Row2443,"Ulan ne güzel 1582 yi kırdık diye seviniyoduk Biden twit attı dolar alevlendi

''Bence Rus lider bir katil''

ABD Başkanı Biden",hiçbiri,
8192,Row2469,"Bu haber veba aşısı ciddi bir işe yaramıyor itirafı! Bu yüzden zaten Rus bilimciler ""aşı"" değil de ilaç geliştirdi. SputnikV ilacını da depolayacak imkanı yok sağlık sektörünün. Oysa tüm ülke restoranlarının buzhaneleri boş, kiralayın değil mi, ilacı da oralardan uygulayın halka. https://t.co/2Dx12gmBll",hiçbiri,
8193,Row2479,"Peskov: ABD istihbaratının 'Rus müdahalesi' raporu dayanaksız ve kabul edilemez
https://t.co/Q2WvcvGvLj https://t.co/CLDPAvQBtY",hiçbiri,
8194,Row2483,"Rusya Dışişleri Bakanlığı Sözcüsü Maria Zakharova, önceki adı Russia Today olan Rus devlet televizyonu RT'nin Almanya'da baskı altında olduğunu söyledi.
 https://t.co/aCtX5SnbER",hiçbiri,
8195,Row2488,Türkiye'yi 3 konuda tehditler bekliyor. İncirlik üssüne zamaninda uygulanmaya çalışan yaptırımlar; Rus savaş uçakları için yapılan görüşmelerle beraber s400 füzeleri yaptırımı ve büyük balık olarak Halkbank davası. Çok sıkıntılı günler geçirecek birileri gidişat hızlanıyor..,hiçbiri,
8196,Row2497,"Kazakistanlı gazeteci: Türk siyasetçiler, bizim milliyetçi çevreler arasında Büyük Turan'ı canlandırma ve Turan Ordusu kurma fikri ortaya çıkıyor. Siz bunu nasıl karşılıyorsunuz ?
Rus Savunma Bakanı Şoygu: Şunu söylemek isterdim++
https://t.co/kScGb1nNdH",hiçbiri,
8197,Row2500,NY Times’da 5 Şubat’da çıkan haber yüzünden mi  başımıza gelenler. Yazı Çin ve Rus aşılarına güvenmenin vakti geldi diyor. (It’s Time to Trust China’s and Russia’s Vaccines) #Sinovac artan talep kadar üretimini artıramayınca siparişimizi ertelemiş olmalı. #aşıtakipcisi https://t.co/r232JQxsDz,hiçbiri,
8198,Row2515,#Eth de kurumsalların #ada yükselişi sebebiyle yatırım transferi sonucu bi düşüş yaşandı. Özellikle rus yatırımcı ve destekleyicilerin Biden'ın Putin karşıtı söyleminden dolayı bunu yapmalarından kaynaklanıyor diye düşünüyorum.,hiçbiri,
8199,Row2518,"doktor rus cikti, davay davay anltiyor bisiler aq ilay olsa aramiza kopru kurardi",saldırgan,
8200,Row2532,"Rus Savunma Bakanı Şoygu:

""Türkiye ile ilişkiler; kolay olmayan, çok zorlu, ancak çok da sonuç veren bir ilişki.""

Hiçbir güç için kolay bir Türkiye yok artık. Kontrol bizde!",hiçbiri,
8201,Row2573,Ama ''Rus Roleti'' vardır!... https://t.co/2OJlpymDEm,hiçbiri,
8202,Row2724,"Rus #Wagner özel askerleri, Adidas koşu ayakkabılarıyla Libya'da görüntülendi! https://t.co/q2YY64JlxU",hiçbiri,
8203,Row2742,"İstanbul nüfusu artık kosmo-kosmo-polit.Kenyalı,Nijeryalı,Suriyeli,
ıraklı,Afgan,Özbek,Ermeni,Moldavyalı ve Gagavuz birazda1922 den kalan bakiye beyaz Rus.Kadıköy Kızıltoprak -Kuşdili civarı ve Boğazda Telli Babada biraz Türkler var😣😣😥 https://t.co/wuhcdlPM4o",hiçbiri,
8204,Row2760,S400 muhabbetini zaten hepimiz biliyoruz NATO ülkesi rus hava savunma sistemi kullanamaz laflarını. Bu belirsizlik Tl varlıkları rahatsız ediyor.,hiçbiri,
8205,Row2777,"Rus edi̇tör M. Vi̇tuhnovskaya’nın yaptığı çok özel araştırmalar ve açıklamalarıyla hazırlanmış önsöz, sonsöz ve derlemeleri̇yle geni̇şleti̇lmi̇ş baskısı ile Grigoriy Petrov'un efsanevi eseri ""Beyaz Zambaklar Ülkesinde"".

👇
https://t.co/KeLSRPFt8N

#DünyaKlasikleri #Kitap https://t.co/aENwJSTPAi",hiçbiri,
8206,Row2779,"Azerbaycan uçaklarına birkaç güncelleme ve modernizasyon ile entegre etmeyi başardık bazı mühimmatlarımızı ancak oda kısıtlı şekilde çünkü Azerbaycan envanteri Rus sistemleri ile dolu zaten.

O modernizasyon için yine Rusya uçakların iznini vermesi gerekiyor ki verdi.",hiçbiri,
8207,Row2805,"Pentagon'dan itiraf: Yeni Rus silahı, onu tespit etme yeteneğimizi zorlaştırıyor: https://t.co/WHK0f9yFRX #ABD #NATO #Rusya via @sputnik_TR",hiçbiri,
8208,Row2829,"Rus Savunma Bakanı: Türkiye'nin NATO Üyeliği İlişkilerimize Engel Yaratıyor

https://t.co/nDx9ko6Xbd https://t.co/dHtRlosjGD",hiçbiri,
8209,Row2852,"🇷🇺🇺🇦 #Rusya'ya ait bir Mi-8 tipi askeri helikopter, #Ukrayna'nın Sumi bölgesinde hava sahasını ihlal ederek gerginliğe neden oldu 👇https://t.co/RbfdGYh6np",hiçbiri,
8210,Row2854,FSB: Kırım’da Ukrayna istihbaratına çalışan bir Rus gözaltına alındı: https://t.co/TeQRCXsseX #Rusya #NATO #ABD via @sputnik_TR,hiçbiri,
8211,Row2869,"Alacağımız F35 uçaklarımıza, yerli üretim HGK Mühimmatını ve SOM-J füzesini entegre edebilecektik.

Ayrıca F35 kullanan ülkelere SOM-J füzesini ihraç edebilecektik.

Rus uçakları aldığınızda kendi Mühimmatlarınızı entegre edemezsiniz çünkü mühimmatlarımız NATO uyumludur. https://t.co/gkx46g6djG",hiçbiri,
8212,Row2945,"Kimileri Patriot kimileri S-400 isteyecek ama günün sonunda Siper üretilecek ve kullanılacak 😉

Sıktı bu yok Amerikan sistemi yok Rus sistemleri",hiçbiri,
8213,Row3037,Kalibr füzesi kapasiteli Rus Orehovo-Zuyevo gemisi Akdeniz'de göreve başladı https://t.co/KHtkVD5Eai https://t.co/BIZZZ44jRx,hiçbiri,
8214,Row3040,"Kurtlarla arkadaş ol yalnız elinden baltayı bırakma.?!

                    ~ Rus Atasözü ~",hiçbiri,
8215,Row3121,"Rus Uzay Ajansı'ndan Türkiye'ye birlikte çalışma teklifi
https://t.co/bY0HxK1yQb",hiçbiri,
8216,Row3200,Bir Rus romanına başlamak için ne kadar da ideal bir hava...,hiçbiri,
8217,Row3214,"Rusya Almanya'yı, Rus devlet televizyonu RT'nin Almanya’daki faaliyetlerini engellemekle suçladı

Kısıtlamalar durdurulmadığı takdirde Rusya'da çalışan Alman medya mensuplarına karşı önlemler alınacağı uyarısında bulunuldu

https://t.co/fpDS5P7meS",hiçbiri,
8218,Row3216,"Rus Savunma Bakanı Şoygu: 

- (Türkiye ve Turan Ordusu) “Ona doğru adımlar atmaya çalışıyorsunuz. Niçin ve kime karşı?”

- ""Bu insanlara söylemek istediğim, Rusya topraklarında tam olarak aynı Türkçe konuşan halklar yaşıyor, bizde birçoğu var. Ülkemiz çok dinli ve çok ulusludur.""",hiçbiri,
8219,Row3247,"Bkz: Ayastefanos antlaşması 

Yeşilköy'e kadar gelen rus ordusunu ingiltere yardımıyla anlaşarak topraklarımızdan çıkartabilmiştik. https://t.co/MxQBvdl7mE",hiçbiri,
